train_rows,validation_rows,test_rows,train_rows_after_trim,selected_train_trim_threshold,feature_count,class_count,selected_candidate,selected_strategy,selected_base_model,selected_component_models,selected_feature_set,selected_feature_set_label,selected_split_strategy,selected_beta,selected_gamma,selected_delta,selected_bias_visibility_astar,selected_bias_grid_astar,selected_bias_rrt,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,accuracy,balanced_accuracy,macro_f1,weighted_f1,top2_accuracy,majority_class,majority_baseline_accuracy,majority_baseline_balanced_accuracy,majority_baseline_macro_f1,majority_baseline_weighted_f1,model_vs_majority_accuracy_delta,model_vs_majority_macro_f1_delta,median_train_score_margin,mean_train_sample_weight
32973,6595,8244,31324,0.03815736133649594,22,3,flat::hist_gradient_boosting|b=0.60|g=0.90|d=0.40|trim=0.05,flat,hist_gradient_boosting,hist_gradient_boosting,compact_features,compact generalization-oriented subset,stratified_scene_split,0.6,0.9,0.4,0.9,0.9,1.1,0.6127369219105383,0.6026662649904833,0.6018622355778447,0.6110624787373753,0.5999514798641437,0.5886563943317152,0.5885691448784676,0.5983129569826685,0.849102377486657,rrt,0.39167879670063077,0.3333333333333333,0.18762892588395944,0.2204708157493832,0.20827268316351288,0.40094021899450816,0.40117179109202883,1.3556347677667002
