train_rows,validation_rows,test_rows,train_rows_after_trim,selected_train_trim_threshold,feature_count,class_count,selected_candidate,selected_strategy,selected_base_model,selected_component_models,selected_beta,selected_gamma,selected_delta,selected_bias_visibility_astar,selected_bias_grid_astar,selected_bias_rrt,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,accuracy,balanced_accuracy,macro_f1,weighted_f1,majority_class,majority_baseline_accuracy,majority_baseline_macro_f1,model_vs_majority_accuracy_delta,model_vs_majority_macro_f1_delta,median_train_score_margin,mean_train_sample_weight
32973,6595,8244,31324,0.02476313392918641,32,3,flat::hist_gradient_boosting|b=0.30|g=0.60|d=0.80|trim=0.05,flat,hist_gradient_boosting,hist_gradient_boosting,0.3,0.6,0.8,1.0,0.9,1.1,0.6705079605761941,0.6691163786744468,0.6721160196482879,0.6717874499117932,0.6726103833090733,0.6730625767420908,0.6744915805087395,0.6731907245310659,visibility_astar,0.36196021348859775,0.17717610735067094,0.31065016982047555,0.49731547315806857,0.2822200376800237,1.308026816673901
