algorithm_id,x_bin_rank,y_bin_rank,x_value,y_value,success_rate,sample_count,x_metric,y_metric,pair_title,algorithm_label
visibility_astar,6,3,0.05993730080199431,1.4348821776749663,0.9986178299930891,1447,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,6,4,0.05645123090750247,1.6818110596857956,0.9933993399339934,1212,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,6,5,0.0560313980966944,1.9828366606692733,0.9583333333333334,480,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,6,6,0.05507429324085076,2.421245628628582,0.8444444444444444,135,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,6,7,0.05727336730395462,3.0,0.5714285714285714,14,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,7,1,0.09149981916210422,0.6170254501717234,0.9965232507605389,2301,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,7,2,0.09140788563127232,0.9285714285714448,0.9545454545454546,1166,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,7,3,0.07041743712911602,1.3657606383929743,0.9979743416610398,1481,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,7,4,0.07211398685209437,1.6767274002677652,1.0,294,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,7,5,0.0711320614941896,2.022221320457195,1.0,46,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,7,6,0.06577536939230684,2.332122809090731,0.6666666666666666,3,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,7,7,0.06714865478716511,3.0,0.0,1,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,8,1,0.13519077740116203,0.5536105583335773,0.7702888583218707,2908,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,8,2,0.12194815306416457,0.9285714285714286,0.6946264744429882,763,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,8,3,0.17150016896279865,1.3928571428571388,0.8993939393939394,825,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,8,4,0.12799271238818666,1.9285714285714164,1.0,106,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,8,5,0.12833088014431446,1.9285714285714286,0.998533724340176,682,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_astar,8,6,0.12418322691506284,2.37122948614566,1.0,8,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility A*
visibility_dijkstra,1,7,0.009520845610004236,4.5210444569062185,1.0,998,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility Dijkstra
visibility_dijkstra,1,8,0.007341976479916678,6.643542649117565,1.0,4295,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility Dijkstra
visibility_dijkstra,2,4,0.020860628678943782,1.7678571428571428,1.0,574,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility Dijkstra
visibility_dijkstra,2,5,0.020404453190431677,2.208745234573527,1.0,649,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility Dijkstra
visibility_dijkstra,2,6,0.019751893592589713,2.5714285714285836,1.0,1218,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility Dijkstra
visibility_dijkstra,2,7,0.01259843375271065,4.407655651821045,1.0,1854,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility Dijkstra
visibility_dijkstra,2,8,0.016088991422230844,5.424336769728157,1.0,997,scene_metric_boundary_density,scene_metric_clearance,boundary density × clearance,Visibility Dijkstra
