algorithm_id,algorithm_label,relative_path_length
grid_astar,Grid A*,1.0660606132489945
grid_astar,Grid A*,1.0940264198707168
grid_astar,Grid A*,1.2593733309810393
grid_astar,Grid A*,1.0788682724480378
grid_astar,Grid A*,1.1279322870793622
grid_astar,Grid A*,1.1708448874942599
grid_astar,Grid A*,1.0398193082817815
grid_astar,Grid A*,1.0813974457282975
grid_astar,Grid A*,1.2065768441073188
grid_astar,Grid A*,1.0923431266015324
grid_astar,Grid A*,1.012499130014694
grid_astar,Grid A*,1.0242507812116164
grid_astar,Grid A*,1.056690733027802
grid_astar,Grid A*,1.1663866630453312
grid_astar,Grid A*,1.1062580335448633
grid_astar,Grid A*,1.0497545523007008
grid_astar,Grid A*,1.2164143557863072
grid_astar,Grid A*,1.0395276072895339
grid_astar,Grid A*,1.1134676604232066
grid_astar,Grid A*,1.0517869537103874
grid_astar,Grid A*,1.0323136282567065
grid_astar,Grid A*,1.2511543087987727
grid_astar,Grid A*,1.0309540152027428
grid_astar,Grid A*,1.0696072105441121
grid_astar,Grid A*,1.0853549398184423
grid_astar,Grid A*,1.0784583887715067
grid_astar,Grid A*,1.079133430719384
grid_astar,Grid A*,1.0535153640136543
grid_astar,Grid A*,1.0321298784716464
grid_astar,Grid A*,1.1265013908341903
grid_astar,Grid A*,1.0289924314467844
grid_astar,Grid A*,1.0384632274763879
grid_astar,Grid A*,1.0473584404003067
grid_astar,Grid A*,1.0415958788419835
grid_astar,Grid A*,1.1468446506306116
grid_astar,Grid A*,1.0675518760805982
grid_astar,Grid A*,1.129825847816635
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.0909111220812953
grid_astar,Grid A*,1.0342121646869833
grid_astar,Grid A*,1.0782592764789785
grid_astar,Grid A*,1.1281393061260439
grid_astar,Grid A*,1.0626027374005793
grid_astar,Grid A*,1.0526643349574847
grid_astar,Grid A*,1.059007965455022
grid_astar,Grid A*,1.0774543617812387
grid_astar,Grid A*,1.0753186461358617
grid_astar,Grid A*,1.0856738318582486
grid_astar,Grid A*,1.0215923793291342
grid_astar,Grid A*,1.3615572127859992
grid_astar,Grid A*,1.1263130455914743
grid_astar,Grid A*,1.2593140604673756
grid_astar,Grid A*,1.045566047340299
grid_astar,Grid A*,1.0143850761992876
grid_astar,Grid A*,1.1095332104295001
grid_astar,Grid A*,1.0290428311015585
grid_astar,Grid A*,1.217598408084342
grid_astar,Grid A*,1.0410258675265354
grid_astar,Grid A*,1.0781453386588415
grid_astar,Grid A*,1.0706120694385288
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.2698985907423797
grid_astar,Grid A*,1.1098745179408098
grid_astar,Grid A*,1.1177314900392916
grid_astar,Grid A*,1.0772155546587185
grid_astar,Grid A*,1.0200511791435205
grid_astar,Grid A*,1.1189166374318558
grid_astar,Grid A*,1.42344870259658
grid_astar,Grid A*,1.0714516219393095
grid_astar,Grid A*,1.0767498220099407
grid_astar,Grid A*,1.0821081462235949
grid_astar,Grid A*,1.0718289449279383
grid_astar,Grid A*,1.1671044839376619
grid_astar,Grid A*,1.0147018607123282
grid_astar,Grid A*,1.3887654740851607
grid_astar,Grid A*,1.0094965377165759
grid_astar,Grid A*,1.3555202369706427
grid_astar,Grid A*,1.234912479797502
grid_astar,Grid A*,1.05836470932451
