algorithm_id,runs,success_rate,avg_runtime_ms,median_runtime_ms,avg_build_ms,avg_search_ms,avg_other_ms,avg_build_percent,avg_search_percent,avg_other_percent,median_build_percent,median_search_percent,median_other_percent,p90_build_percent,p90_search_percent,median_nodes,median_edges,median_expanded_nodes
grid_astar,42337,0.9520986371259182,18.073822233507332,4.3107,14.010449082362946,2.291237603042256,1.772135548102133,81.4683717714638,11.274583666380021,7.257044562156188,82.02852127332285,10.511933486438558,6.004012227741683,88.51829497142899,16.900793319791475,5536.0,38048.0,1363.0
grid_dijkstra,42337,0.9520986371259182,20.13700785365047,4.5296,14.121190138649409,4.305760703403642,1.7100570115974205,77.6847876978875,16.216046731799697,6.099165570312808,79.758185029208,15.057376756157726,5.012601512181463,86.59221820838009,23.88110408633914,5536.0,38048.0,5091.0
visibility_astar,42337,0.9735219784113187,201.80983930840637,18.711,201.2386200085032,0.20092055176323312,0.37029874813992464,98.54616119453895,0.5556419745740901,0.8981968308869666,98.81471856599873,0.49647140107585247,0.631285854876268,99.80503625287406,0.9828915128012194,2496.0,7490.0,97.0
visibility_dijkstra,42337,0.9735219784113187,202.73315068616103,19.1881,201.53850061412,0.8877692136901529,0.30688085835085166,97.30103642341827,2.006935989008629,0.692027587573105,97.85557961123924,1.6045363855927752,0.5000217716301251,99.6683047108585,4.073633711736933,2496.0,7490.0,2396.0
