candidate_name,strategy,base_model,component_models,feature_set,feature_set_label,feature_count,split_strategy,score_beta,score_gamma,score_delta,score_proxy_objective,score_proxy_macro_f1,score_proxy_balanced_accuracy,score_min_share,score_majority_share,train_trim_quantile,train_trim_threshold,trimmed_train_rows,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_weighted_f1,validation_bias_penalty,bias_visibility_astar,bias_grid_astar,bias_rrt
flat::hist_gradient_boosting|b=0.60|g=0.90|d=0.40|trim=0.05,flat,hist_gradient_boosting,hist_gradient_boosting,compact_features,compact generalization-oriented subset,22,stratified_scene_split,0.6,0.9,0.4,0.5297164420021225,0.5996220121191714,0.6010287726434483,0.2722905597205037,0.3916345197370017,0.05,0.038479834946547144,25059,0.6127369219105383,0.6026662649904833,0.6018622355778447,0.6110624787373753,0.30000000000000004,0.9,0.9,1.1
flat::hist_gradient_boosting|b=0.60|g=0.90|d=0.40|trim=0.00,flat,hist_gradient_boosting,hist_gradient_boosting,compact_features,compact generalization-oriented subset,22,stratified_scene_split,0.6,0.9,0.4,0.5297164420021225,0.5996220121191714,0.6010287726434483,0.2722905597205037,0.3916345197370017,0.0,6.663186945188304e-05,26378,0.6113722517058378,0.6016945112051777,0.6007712067717016,0.6098318470455356,0.30000000000000004,0.9,0.9,1.1
flat::hist_gradient_boosting|b=0.75|g=1.05|d=0.40|trim=0.05,flat,hist_gradient_boosting,hist_gradient_boosting,compact_features,compact generalization-oriented subset,22,stratified_scene_split,0.75,1.05,0.4,0.5380803927631567,0.6106141506649018,0.6105887314946519,0.2630468010772254,0.39527379479341046,0.05,0.04618146028562198,25059,0.6075815011372252,0.5960646585859589,0.5951151233604138,0.6063527867938489,0.20000000000000007,0.9,1.0,1.1
flat::hist_gradient_boosting|b=0.75|g=1.05|d=0.40|trim=0.00,flat,hist_gradient_boosting,hist_gradient_boosting,compact_features,compact generalization-oriented subset,22,stratified_scene_split,0.75,1.05,0.4,0.5380803927631567,0.6106141506649018,0.6105887314946519,0.2630468010772254,0.39527379479341046,0.0,3.4656660493626035e-06,26378,0.6066717210007582,0.5952207367908308,0.5949460358033414,0.606192313557265,0.30000000000000004,0.9,0.9,1.1
flat::hist_gradient_boosting|b=0.60|g=1.05|d=0.40|trim=0.00,flat,hist_gradient_boosting,hist_gradient_boosting,compact_features,compact generalization-oriented subset,22,stratified_scene_split,0.6,1.05,0.4,0.5279647207720001,0.5897335087338743,0.5986329648529753,0.3058204139068831,0.3643156949802266,0.0,5.9501731040523254e-05,26378,0.5928733889310084,0.592748213102752,0.5888409348413378,0.5890340135727842,0.30000000000000016,1.1,0.9,1.1
flat::hist_gradient_boosting|b=0.60|g=1.05|d=0.40|trim=0.05,flat,hist_gradient_boosting,hist_gradient_boosting,compact_features,compact generalization-oriented subset,22,stratified_scene_split,0.6,1.05,0.4,0.5279647207720001,0.5897335087338743,0.5986329648529753,0.3058204139068831,0.3643156949802266,0.05,0.040054839073098064,25059,0.5907505686125853,0.5909876239896459,0.587129507183276,0.587187062515606,0.30000000000000016,1.1,0.9,1.1
